geoid,name,percent_high_school,percent_vehicle,percent_employed,percent_not_disabled,gini_index,reverse_gini,resilience
51059481106,"Census Tract 4811.06, Fairfax County, Virginia",97.7,99.3,98.6,95.9,0.3334,66.66,0.91632
51059452301,"Census Tract 4523.01, Fairfax County, Virginia",80.5,95.3,97.8,87.2,0.4713,52.87,0.82734
51085320804,"Census Tract 3208.04, Hanover County, Virginia",98.1,96.4,96.6,93.7,0.339,66.1,0.9018
51179010214,"Census Tract 102.14, Stafford County, Virginia",92.9,93,93.9,93.6,0.357,64.3,0.8754
51059481104,"Census Tract 4811.04, Fairfax County, Virginia",94,94.7,98.2,95.2,0.3032,69.68,0.90356
51810045421,"Census Tract 454.21, Virginia Beach city, Virginia",94.4,100,98,97.4,0.3485,65.15,0.9099
51660000101,"Census Tract 1.01, Harrisonburg city, Virginia",83.9,84.6,95.7,90,0.5252,47.48,0.80336
51700032006,"Census Tract 320.06, Newport News city, Virginia",89.5,83.9,91,87.9,0.636,36.4,0.7774
51710006605,"Census Tract 66.05, Norfolk city, Virginia",93,99.2,97,89.4,0.3991,60.09,0.87738
51760021200,"Census Tract 212, Richmond city, Virginia",84.8,87.6,64,89.8,0.416,58.4,0.7692
51760040900,"Census Tract 409, Richmond city, Virginia",98.9,97,98.7,92.8,0.4261,57.39,0.88958
51760041200,"Census Tract 412, Richmond city, Virginia",95,96.5,98.3,91.4,0.5417,45.83,0.85406
51760020700,"Census Tract 207, Richmond city, Virginia",78.3,64.8,97,82.9,0.6393,36.07,0.71814
51650011400,"Census Tract 114, Hampton city, Virginia",98.6,67.7,77.7,91.5,0.8229,17.71,0.70642
51107611016,"Census Tract 6110.16, Loudoun County, Virginia",97.8,98.6,99.6,92.8,0.4377,56.23,0.89006
51013102701,"Census Tract 1027.01, Arlington County, Virginia",90.5,77.6,90.9,97.7,0.4516,54.84,0.82308
51013101401,"Census Tract 1014.01, Arlington County, Virginia",99,88.2,98.9,97.7,0.3898,61.02,0.88964
51013103000,"Census Tract 1030, Arlington County, Virginia",97.9,96.3,99.1,98.3,0.2662,73.38,0.92996
51680001602,"Census Tract 16.02, Lynchburg city, Virginia",97.2,94.6,99.2,91.3,0.4634,53.66,0.87192
51680001603,"Census Tract 16.03, Lynchburg city, Virginia",94.6,89.2,98,91.1,0.4711,52.89,0.85158
51760020502,"Census Tract 205.02, Richmond city, Virginia",99.2,95.7,100,91.2,0.4099,59.01,0.89022
51760071003,"Census Tract 710.03, Richmond city, Virginia",81.8,83.4,92.2,90.9,0.3419,65.81,0.82822
51161030502,"Census Tract 305.02, Roanoke County, Virginia",97.6,100,94.7,90.9,0.5459,45.41,0.85722
51510200304,"Census Tract 2003.04, Alexandria city, Virginia",94.1,78.2,93,85.7,0.4808,51.92,0.80584
51510201601,"Census Tract 2016.01, Alexandria city, Virginia",95.2,90.1,95.2,93.3,0.4525,54.75,0.8571
51510201206,"Census Tract 2012.06, Alexandria city, Virginia",63.3,64.7,98.5,97.4,0.4827,51.73,0.75126
51177020313,"Census Tract 203.13, Spotsylvania County, Virginia",100,100,29.4,89.7,0.6805,31.95,0.7021
51125950101,"Census Tract 9501.01, Nelson County, Virginia",80.9,97.4,96.4,90.1,0.3918,60.82,0.85124
51800065401,"Census Tract 654.01, Suffolk city, Virginia",81.9,83.4,92.2,89.9,0.4213,57.87,0.81054
51770002501,"Census Tract 25.01, Roanoke city, Virginia",82.4,74.9,98.4,90.2,0.4403,55.97,0.80374
51197050201,"Census Tract 502.01, Wythe County, Virginia",90.5,89.6,98.6,90,0.4605,53.95,0.8453
51700031603,"Census Tract 316.03, Newport News city, Virginia",95.8,96.6,95.3,86.1,0.3116,68.84,0.88528
51700032133,"Census Tract 321.33, Newport News city, Virginia",100,93.7,100,93.1,0.3648,63.52,0.90064
51700031604,"Census Tract 316.04, Newport News city, Virginia",84.8,79.3,95.2,83.4,0.5471,45.29,0.77598
51191010302,"Census Tract 103.02, Washington County, Virginia",78.5,92.4,96.8,84.3,0.4932,50.68,0.80536
51059480205,"Census Tract 4802.05, Fairfax County, Virginia",100,83.1,94.1,95.8,0.3342,66.58,0.87916
51059461604,"Census Tract 4616.04, Fairfax County, Virginia",90.4,94.9,97,94.2,0.5333,46.67,0.84634
51001090101,"Census Tract 901.01, Accomack County, Virginia",92.5,95.8,92,90.8,0.4315,56.85,0.8559
51087200145,"Census Tract 2001.45, Henrico County, Virginia",97.4,99,98.7,95.2,0.3708,62.92,0.90644
51087200137,"Census Tract 2001.37, Henrico County, Virginia",91.7,98.1,99.2,90.8,0.4291,57.09,0.87378
51087200143,"Census Tract 2001.43, Henrico County, Virginia",93.9,98.1,100,96.5,0.3445,65.55,0.9081
51193010401,"Census Tract 104.01, Westmoreland County, Virginia",89.2,98.5,82.7,89.5,0.4583,54.17,0.82814
51810044202,"Census Tract 442.02, Virginia Beach city, Virginia",87.3,85.4,97.5,93.2,0.4398,56.02,0.83884
51810045605,"Census Tract 456.05, Virginia Beach city, Virginia",96.4,94.8,92.9,91.6,0.3605,63.95,0.8793
51121020402,"Census Tract 204.02, Montgomery County, Virginia",98.4,91.8,96,95.7,0.6178,38.22,0.84024
51550021503,"Census Tract 215.03, Chesapeake city, Virginia",89.7,98.2,95.6,96.2,0.2581,74.19,0.90778
51550020813,"Census Tract 208.13, Chesapeake city, Virginia",97.8,92.4,97.7,85.3,0.3725,62.75,0.8719
51520020202,"Census Tract 202.02, Bristol city, Virginia",94.9,100,96.2,89.6,0.4642,53.58,0.86856
51069050806,"Census Tract 508.06, Frederick County, Virginia",91.1,100,99.3,96.7,0.283,71.7,0.9176
51013102903,"Census Tract 1029.03, Arlington County, Virginia",100,96.7,98.9,95.6,0.2764,72.36,0.92712
51013103504,"Census Tract 1035.04, Arlington County, Virginia",100,79.1,98.9,98,0.3397,66.03,0.88406
51013101405,"Census Tract 1014.05, Arlington County, Virginia",100,71.4,99.2,98.3,0.3797,62.03,0.86186
51153900301,"Census Tract 9003.01, Prince William County, Virginia",90,99,93.5,86.9,0.3788,62.12,0.86304
51153900602,"Census Tract 9006.02, Prince William County, Virginia",74.3,94.9,92.5,91.4,0.4176,58.24,0.82268
51003010502,"Census Tract 105.02, Albemarle County, Virginia",93.5,83.4,99,93.5,0.4285,57.15,0.8531
51003010603,"Census Tract 106.03, Albemarle County, Virginia",92.5,80.6,97.3,89.8,0.3344,66.56,0.85352
51163930200,"Census Tract 9302, Rockbridge County, Virginia",89.7,97.4,92.8,89.1,0.4913,50.87,0.83974
51510200703,"Census Tract 2007.03, Alexandria city, Virginia",96.3,95.8,99.2,95.9,0.3717,62.83,0.90006
51087200407,"Census Tract 2004.07, Henrico County, Virginia",91.8,97.3,98.5,89.8,0.3742,62.58,0.87996
51059482504,"Census Tract 4825.04, Fairfax County, Virginia",96.5,99.2,97.8,97.2,0.4511,54.89,0.89118
51059471100,"Census Tract 4711, Fairfax County, Virginia",94.5,97.6,96.3,95.8,0.3714,62.86,0.89412
51059430201,"Census Tract 4302.01, Fairfax County, Virginia",96,99.3,93.3,93.4,0.3148,68.52,0.90104
51059480802,"Census Tract 4808.02, Fairfax County, Virginia",94.3,96.1,98.5,94.3,0.388,61.2,0.8888
51059430600,"Census Tract 4306, Fairfax County, Virginia",75.1,95.8,93.5,95.6,0.3971,60.29,0.84058
51059460600,"Census Tract 4606, Fairfax County, Virginia",98,97.1,99.2,96.6,0.285,71.5,0.9248
51183870100,"Census Tract 8701, Sussex County, Virginia",83.5,91.5,97.2,86.5,0.4176,58.24,0.83388
51107611032,"Census Tract 6110.32, Loudoun County, Virginia",92.6,100,97.2,99.3,0.3498,65.02,0.90824
51053840400,"Census Tract 8404, Dinwiddie County, Virginia",73.5,98,98.5,74.4,0.441,55.9,0.8006
51159040100,"Census Tract 401, Richmond County, Virginia",84.5,91.6,96.4,88.8,0.4853,51.47,0.82554
51740212000,"Census Tract 2120, Portsmouth city, Virginia",79.6,71.7,87.3,88,0.3692,63.08,0.77936
51610500300,"Census Tract 5003, Falls Church city, Virginia",98.2,92.1,94.5,97.1,0.4736,52.64,0.86908
51810040801,"Census Tract 408.01, Virginia Beach city, Virginia",85.5,93.6,97.2,91.3,0.4358,56.42,0.84804
51760020900,"Census Tract 209, Richmond city, Virginia",78.4,84,96.1,73.6,0.5309,46.91,0.75802
51760050300,"Census Tract 503, Richmond city, Virginia",98.5,97.2,95.1,96.4,0.4894,51.06,0.87652
51810046204,"Census Tract 462.04, Virginia Beach city, Virginia",93.8,94.3,94.6,89,0.4012,59.88,0.86316
51157950100,"Census Tract 9501, Rappahannock County, Virginia",86.6,95.5,96.7,89.5,0.5114,48.86,0.83432
51550021602,"Census Tract 216.02, Chesapeake city, Virginia",95.6,97.8,90.7,89.4,0.3719,62.81,0.87262
51027010700,"Census Tract 107, Buchanan County, Virginia",70.9,95.6,89.8,73.2,0.527,47.3,0.7536
51069050801,"Census Tract 508.01, Frederick County, Virginia",84.9,96.9,89.5,91.1,0.3037,69.63,0.86406
51161030205,"Census Tract 302.05, Roanoke County, Virginia",94.6,98.8,97.8,94.3,0.3458,65.42,0.90184
51165011100,"Census Tract 111, Rockingham County, Virginia",79.4,93.5,98.5,92.6,0.486,51.4,0.8308
51001090600,"Census Tract 906, Accomack County, Virginia",87.7,90,94.8,92.6,0.5384,46.16,0.82252
51041100804,"Census Tract 1008.04, Chesterfield County, Virginia",91.4,97.4,92.3,89.8,0.4773,52.27,0.84634
51041100933,"Census Tract 1009.33, Chesterfield County, Virginia",91.4,98.6,95.4,93.4,0.3659,63.41,0.88442
51650010400,"Census Tract 104, Hampton city, Virginia",87.1,88.6,92.2,83.3,0.4027,59.73,0.82186
51700032007,"Census Tract 320.07, Newport News city, Virginia",91.7,98.5,96.1,86.6,0.4059,59.41,0.86462
51710005800,"Census Tract 58, Norfolk city, Virginia",85.5,87.7,86.6,82.3,0.3964,60.36,0.80492
51710006502,"Census Tract 65.02, Norfolk city, Virginia",92.5,90.8,95.9,89.4,0.5493,45.07,0.82734
51710001700,"Census Tract 17, Norfolk city, Virginia",92.2,91,96.3,90.1,0.5886,41.14,0.82148
51710003700,"Census Tract 37, Norfolk city, Virginia",98.3,90.1,92.4,91.2,0.4839,51.61,0.84722
51700032128,"Census Tract 321.28, Newport News city, Virginia",87.4,81.6,97.9,91.7,0.4172,58.28,0.83376
51760020800,"Census Tract 208, Richmond city, Virginia",94.7,91.6,95.1,94,0.4183,58.17,0.86714
51107611017,"Census Tract 6110.17, Loudoun County, Virginia",93.8,89,95.8,91.9,0.3954,60.46,0.86192
51177020207,"Census Tract 202.07, Spotsylvania County, Virginia",97.9,100,97.9,99.2,0.3517,64.83,0.91966
51107611010,"Census Tract 6110.10, Loudoun County, Virginia",98.5,91.8,97.7,92.7,0.4302,56.98,0.87536
51013102301,"Census Tract 1023.01, Arlington County, Virginia",90.9,97.2,98,95.7,0.4087,59.13,0.88186
51550021306,"Census Tract 213.06, Chesapeake city, Virginia",98.8,100,97.6,96.5,0.1803,81.97,0.94974
51033030100,"Census Tract 301, Caroline County, Virginia",87.9,93.3,99,85.9,0.3964,60.36,0.85292
51770002502,"Census Tract 25.02, Roanoke city, Virginia",68.1,56,82.9,93.6,0.4015,59.85,0.7209
51041100211,"Census Tract 1002.11, Chesterfield County, Virginia",88.2,97.8,88.8,84.4,0.336,66.4,0.8512
51031020402,"Census Tract 204.02, Campbell County, Virginia",92.1,97,95.7,94,0.3733,62.67,0.88294
51059420400,"Census Tract 4204, Fairfax County, Virginia",98.9,92.2,98.9,95.1,0.3639,63.61,0.89742
51059481103,"Census Tract 4811.03, Fairfax County, Virginia",92.5,90.5,100,96.3,0.3739,62.61,0.88382
51059491703,"Census Tract 4917.03, Fairfax County, Virginia",98.6,98.4,99.4,94.1,0.3901,60.99,0.90298
51017920102,"Census Tract 9201.02, Bath County, Virginia",84.3,96.8,90.9,92.2,0.4586,54.14,0.83668
51177020112,"Census Tract 201.12, Spotsylvania County, Virginia",89.5,98.6,90.7,94.7,0.3178,68.22,0.88344
51810045425,"Census Tract 454.25, Virginia Beach city, Virginia",93,99.6,88,94.7,0.2781,72.19,0.89498
51161030804,"Census Tract 308.04, Roanoke County, Virginia",90.1,93.9,100,91,0.4516,54.84,0.85968
51179010219,"Census Tract 102.19, Stafford County, Virginia",100,100,100,90.4,0.4005,59.95,0.9007
51153900201,"Census Tract 9002.01, Prince William County, Virginia",83.5,100,91.5,94.4,0.4026,59.74,0.85828
51810040406,"Census Tract 404.06, Virginia Beach city, Virginia",96.2,91.4,94.2,88.3,0.4009,59.91,0.86002
51810045431,"Census Tract 454.31, Virginia Beach city, Virginia",95.1,100,98.5,94.5,0.3135,68.65,0.9135
51179010211,"Census Tract 102.11, Stafford County, Virginia",91.9,99.6,95.9,94.1,0.4115,58.85,0.8807
51059491707,"Census Tract 4917.07, Fairfax County, Virginia",97.9,96.7,95.7,96.2,0.3094,69.06,0.91112
51059440505,"Census Tract 4405.05, Fairfax County, Virginia",93.9,100,94,95.6,0.3639,63.61,0.89422
51059440503,"Census Tract 4405.03, Fairfax County, Virginia",99.8,87.4,78.7,91.8,0.4785,52.15,0.8197
51760070902,"Census Tract 709.02, Richmond city, Virginia",90.9,87.7,98.4,88.2,0.386,61.4,0.8532
51800075104,"Census Tract 751.04, Suffolk city, Virginia",96.6,99,94.3,96.8,0.3856,61.44,0.89628
51510200701,"Census Tract 2007.01, Alexandria city, Virginia",100,100,97.1,97.4,0.2361,76.39,0.94178
51057950600,"Census Tract 9506, Essex County, Virginia",80.3,97.4,91,89.4,0.409,59.1,0.8344
51059432402,"Census Tract 4324.02, Fairfax County, Virginia",96.9,99.8,94.1,96.3,0.2976,70.24,0.91468
51059432000,"Census Tract 4320, Fairfax County, Virginia",93.1,97.7,91.8,92.8,0.3873,61.27,0.87334
51650011002,"Census Tract 110.02, Hampton city, Virginia",89.8,88.6,86.8,84.3,0.4385,56.15,0.8113
51107611701,"Census Tract 6117.01, Loudoun County, Virginia",74,95.2,97.3,95.4,0.3923,60.77,0.84534
51121020401,"Census Tract 204.01, Montgomery County, Virginia",100,92.1,95.1,96.9,0.7065,29.35,0.8269
51003010604,"Census Tract 106.04, Albemarle County, Virginia",92.2,89.8,94.7,94.2,0.4619,53.81,0.84942
51087200142,"Census Tract 2001.42, Henrico County, Virginia",98.9,97.6,97.8,95.3,0.3338,66.62,0.91244
51007930102,"Census Tract 9301.02, Amelia County, Virginia",85.8,96.4,94.9,91.7,0.3976,60.24,0.85808
51087200600,"Census Tract 2006, Henrico County, Virginia",93.3,86,95.6,91.4,0.4909,50.91,0.83442
51087200409,"Census Tract 2004.09, Henrico County, Virginia",77.7,99.4,97,93.4,0.3982,60.18,0.85536
51153900803,"Census Tract 9008.03, Prince William County, Virginia",87.6,99.6,98.1,87.7,0.3525,64.75,0.8755
51087200133,"Census Tract 2001.33, Henrico County, Virginia",99.2,98.7,94.9,91.6,0.4719,52.81,0.87442
51087201104,"Census Tract 2011.04, Henrico County, Virginia",88.5,79.9,94.6,80.4,0.4226,57.74,0.80228
51810044004,"Census Tract 440.04, Virginia Beach city, Virginia",94.1,91.3,89.2,89.4,0.4842,51.58,0.83116
51510201802,"Census Tract 2018.02, Alexandria city, Virginia",97.2,84.9,97.8,95.3,0.4578,54.22,0.85884
51179010405,"Census Tract 104.05, Stafford County, Virginia",94.3,98.6,97.2,96.2,0.347,65.3,0.9032
51153901203,"Census Tract 9012.03, Prince William County, Virginia",78.7,88.2,91.4,90.4,0.4879,51.21,0.79982
51107610603,"Census Tract 6106.03, Loudoun County, Virginia",91.1,92.1,96.8,92.1,0.3704,62.96,0.87012
51013102002,"Census Tract 1020.02, Arlington County, Virginia",92.7,77.4,99.1,99,0.409,59.1,0.8546
51013102702,"Census Tract 1027.02, Arlington County, Virginia",84.2,91.5,97.7,97,0.2988,70.12,0.88104
51590000300,"Census Tract 3, Danville city, Virginia",79,82.5,91.2,82.2,0.4062,59.38,0.78856
51710007002,"Census Tract 70.02, Norfolk city, Virginia",93.5,92.2,88.8,93.3,0.4222,57.78,0.85116
51810046016,"Census Tract 460.16, Virginia Beach city, Virginia",98.2,100,96.3,92.2,0.3401,65.99,0.90538
51810044808,"Census Tract 448.08, Virginia Beach city, Virginia",94.8,89.8,94.4,89.3,0.4146,58.54,0.85368
51171040202,"Census Tract 402.02, Shenandoah County, Virginia",91.7,97.5,95.1,91.5,0.3751,62.49,0.87658
51185020700,"Census Tract 207, Tazewell County, Virginia",89.8,92.3,97.7,87.9,0.3879,61.21,0.85782
51059432702,"Census Tract 4327.02, Fairfax County, Virginia",95.7,99.4,96,95.8,0.2855,71.45,0.9167
51059482002,"Census Tract 4820.02, Fairfax County, Virginia",99.4,99.4,95.8,95.4,0.3702,62.98,0.90596
51073100301,"Census Tract 1003.01, Gloucester County, Virginia",89.5,97.9,96.3,82,0.3638,63.62,0.85864
51101950200,"Census Tract 9502, King William County, Virginia",87.1,93.8,93.5,91,0.3393,66.07,0.86294
51041100210,"Census Tract 1002.10, Chesterfield County, Virginia",90.6,100,94.8,91.8,0.334,66.6,0.8876
51510200301,"Census Tract 2003.01, Alexandria city, Virginia",95.2,95.5,95.9,94.8,0.4278,57.22,0.87724
51059420502,"Census Tract 4205.02, Fairfax County, Virginia",95.8,94.9,95.2,95.3,0.356,64.4,0.8912
51059461801,"Census Tract 4618.01, Fairfax County, Virginia",90.2,97.9,96.7,95.3,0.2935,70.65,0.9015
51059480505,"Census Tract 4805.05, Fairfax County, Virginia",100,96.7,97.7,93.2,0.3425,65.75,0.9067
51740212300,"Census Tract 2123, Portsmouth city, Virginia",88.4,93.1,91.6,84.8,0.3478,65.22,0.84624
51650010315,"Census Tract 103.15, Hampton city, Virginia",85.7,84,99.1,94.5,0.4633,53.67,0.83394
51153901704,"Census Tract 9017.04, Prince William County, Virginia",65.5,95,96.6,96.2,0.3756,62.44,0.83148
51595890100,"Census Tract 8901, Emporia city, Virginia",78.1,84.7,78.8,91.9,0.4191,58.09,0.78318
51059480301,"Census Tract 4803.01, Fairfax County, Virginia",98.3,100,95.6,94,0.4356,56.44,0.88868
51059461603,"Census Tract 4616.03, Fairfax County, Virginia",94.8,93.7,98.1,97.2,0.3746,62.54,0.89268
51003011102,"Census Tract 111.02, Albemarle County, Virginia",93.7,100,94.8,98,0.347,65.3,0.9036
51760061001,"Census Tract 610.01, Richmond city, Virginia",89.7,84.9,98.5,96.1,0.4158,58.42,0.85524
51161030803,"Census Tract 308.03, Roanoke County, Virginia",98.6,98.4,96.5,92.8,0.3825,61.75,0.8961
51107611702,"Census Tract 6117.02, Loudoun County, Virginia",89.7,92.6,99.1,98.2,0.2753,72.47,0.90414
51540000600,"Census Tract 6, Charlottesville city, Virginia",97.8,85.3,95.8,93.8,0.6686,33.14,0.81168
51059482502,"Census Tract 4825.02, Fairfax County, Virginia",98.6,98.7,98.2,95.9,0.2972,70.28,0.92336
51059450100,"Census Tract 4501, Fairfax County, Virginia",83.7,94,95.9,97.9,0.3892,61.08,0.86516
51730810700,"Census Tract 8107, Petersburg city, Virginia",83.5,58.5,78.2,76.5,0.5605,43.95,0.6813
51760011100,"Census Tract 111, Richmond city, Virginia",94,90.4,94.2,87.8,0.4602,53.98,0.84076
51199050203,"Census Tract 502.03, York County, Virginia",94.6,99.4,97.9,89.6,0.3176,68.24,0.89948
51117930103,"Census Tract 9301.03, Mecklenburg County, Virginia",94.3,93.7,95.5,83.6,0.2945,70.55,0.8753
51013102600,"Census Tract 1026, Arlington County, Virginia",90.1,90.2,96.5,95.5,0.412,58.8,0.8622
51700030800,"Census Tract 308, Newport News city, Virginia",80,65,90.2,88.4,0.4558,54.42,0.75604
51710006604,"Census Tract 66.04, Norfolk city, Virginia",84.7,93.3,92.7,91.9,0.4218,57.82,0.84084
51087200141,"Census Tract 2001.41, Henrico County, Virginia",94.2,100,96.8,93.7,0.4469,55.31,0.88002
51085320805,"Census Tract 3208.05, Hanover County, Virginia",96.2,93.7,98.8,90.5,0.3705,62.95,0.8843
51810044201,"Census Tract 442.01, Virginia Beach city, Virginia",92.6,97.9,98.7,92.8,0.3633,63.67,0.89134
51161030702,"Census Tract 307.02, Roanoke County, Virginia",94,93.8,97.4,91.7,0.3947,60.53,0.87486
51550021015,"Census Tract 210.15, Chesapeake city, Virginia",97,98.3,93.7,91,0.3934,60.66,0.88132
51005080202,"Census Tract 802.02, Alleghany County, Virginia",85.3,96.2,96.6,84.1,0.502,49.8,0.824
51067020502,"Census Tract 205.02, Franklin County, Virginia",90.8,97.5,98.2,89.5,0.4329,56.71,0.86542
51680001100,"Census Tract 11, Lynchburg city, Virginia",86.7,62.6,90.3,84.9,0.4781,52.19,0.75338
51650010307,"Census Tract 103.07, Hampton city, Virginia",88,99.1,95.6,92.8,0.3173,68.27,0.88754
51173030100,"Census Tract 301, Smyth County, Virginia",81.5,90.4,94.2,79.5,0.3795,62.05,0.8153
51059491706,"Census Tract 4917.06, Fairfax County, Virginia",95.4,95.1,99.4,93.1,0.3647,63.53,0.89306
51810045807,"Census Tract 458.07, Virginia Beach city, Virginia",96.5,93.1,98.8,92,0.3287,67.13,0.89506
51810045426,"Census Tract 454.26, Virginia Beach city, Virginia",90.1,98.5,94.9,91.9,0.3511,64.89,0.88058
51059481102,"Census Tract 4811.02, Fairfax County, Virginia",95.4,94.1,96,97.4,0.3357,66.43,0.89866
51510200108,"Census Tract 2001.08, Alexandria city, Virginia",99.2,92.5,84.3,97.1,0.3434,65.66,0.87752
51550020400,"Census Tract 204, Chesapeake city, Virginia",90,91.2,88.5,82.7,0.3802,61.98,0.82876
51179010406,"Census Tract 104.06, Stafford County, Virginia",95.5,99.3,97.5,93.2,0.3956,60.44,0.89188
51810046013,"Census Tract 460.13, Virginia Beach city, Virginia",91.2,75,97,94.2,0.3357,66.43,0.84766
51059450300,"Census Tract 4503, Fairfax County, Virginia",86.3,94.9,90.6,92.3,0.3821,61.79,0.85178
51059421800,"Census Tract 4218, Fairfax County, Virginia",90,85,93.3,90.4,0.3744,62.56,0.84252
51059416000,"Census Tract 4160, Fairfax County, Virginia",90.3,89.8,95.2,91.8,0.5131,48.69,0.83158
51041100404,"Census Tract 1004.04, Chesterfield County, Virginia",59.5,85,93,73.2,0.4088,59.12,0.73964
51013101805,"Census Tract 1018.05, Arlington County, Virginia",99,81.3,95.4,95.5,0.2817,71.83,0.88606
